street,crime_count,street_name,latitude,longitude
E 90th Pl,1,,41.88698118679373,-87.63901146377263
E 90th St,1,,41.882211503450314,-87.62129503365169
E 91 PL,62,,41.87171150690255,-87.62844109538895
E 91 ST,297,,41.88640976595176,-87.63912108042828
E 91 STREET,2,,41.88204840534494,-87.63385301985255
E 91ST PL,878,,41.886587923907534,-87.6203788350967
E 91ST ST,4044,,41.88698532978227,-87.63031571566685
E 91st st,1,,41.88534085301979,-87.6229090120293
E 92 PL,71,,41.87448200946487,-87.62322169051698
E 92 ST,196,,41.86884015269431,-87.62787460243037
E 92ND PL,1118,,41.87270017674576,-87.63738866228445
E 92ND ST,3539,,41.86963906403259,-87.62587422448244
E 93 ST,504,,41.87489749927536,-87.62530466456943
E 93RD CT,1,,41.86940712681598,-87.6334941932434
E 93RD ST,5931,,41.87888982584751,-87.62398553670323
E 94 ST,39,,41.87447505005864,-87.62728217247127
E 94TH ST,564,,41.885819554964726,-87.62748273623636
E 95 PL,20,,41.87275918949508,-87.63931198436887
E 95 ST,572,,41.88550197747802,-87.639374611783
E 95 STREET,1,,41.885594033453685,-87.62922125731946
E 95TH PL,224,,41.88688135397026,-87.62382433528452
E 95TH ST,9310,,41.88805868221067,-87.63278576369098
E 96 PL,8,,41.88344376577862,-87.63176138172781
E 96 ST,83,,41.87769751240608,-87.62724989073564
E 96TH PL,110,,41.88557354228373,-87.62011833061602
E 96TH ST,1283,,41.883465468277294,-87.63144466435665
E 96th Pl,1,,41.876527140045546,-87.62504835396823
E 97 PL,28,,41.87287554291537,-87.63759051773738
E 97 ST,81,,41.87519244315282,-87.63405522016693
E 97TH PL,280,,41.87402616240912,-87.63512784497901
E 97TH ST,1238,,41.86894186379273,-87.63944252130534
E 98 PL,4,,41.88785444779472,-87.63124453732529
E 98 ST,62,,41.875786532943195,-87.62620705434614
E 98TH PL,183,,41.872465077757305,-87.620800776321
E 98TH ST,793,,41.88382690028831,-87.63801177995376
E 99 PL,16,,41.876451615515705,-87.62221763384876
E 99 ST,57,,41.886994640445835,-87.63045196977501
E 99TH PL,219,,41.88036822778422,-87.63645932107816
E 99TH ST,649,,41.88792337252274,-87.63516656597234
E 9TH ST,407,,41.88695463548271,-87.62680706702015
E 9TH St,1,,41.88025473589758,-87.62954622977968
E 9th St,2,,41.87271339623436,-87.63626943935989
E ADAMS ST,1711,,41.872509724181405,-87.63607123475711
E ADMINISTRATION DR,79,,41.88369168947134,-87.63279749481667
E Adams St,5,,41.86925685353127,-87.62041794739719
E Adams st,2,,41.885775717699275,-87.62124495433609
E BALBO AV,33,,41.88799815645293,-87.63632209501561
E BALBO AVE,248,,41.87602484037806,-87.62463523048592
E BALBO DR,159,,41.88202041236108,-87.6367220818732
E BANKS ST,46,,41.88441666249982,-87.63531118856326
E BELLEVUE PL,486,,41.872576352296456,-87.62906051154214
E BENTON PL,341,,41.87995879869684,-87.62819827584325
E BEST DR,59,,41.869929736747956,-87.6222507827474
E BEST DRIVE,1,,41.87341200085178,-87.63720970157435
E BISHOP FORD EXPY ER,1,,41.88587496159738,-87.62068697003541
E BISHOP FORD EXPY IB,1,,41.885342552345314,-87.6236096785055
E BISHOP FORD EXPY OB,5,,41.881204839612785,-87.62878285258782
E BOWEN AV,95,,41.869839735198234,-87.63163093573858
E BOWEN AVE,1608,,41.87555377034025,-87.63460492432479
E BOWEN DR,21,,41.882568402273776,-87.62988248529842
E BOWLING GREEN DR,1,,41.86972092431816,-87.635396335961
E BRAYTON ST,182,,41.881765175273195,-87.6382773828102
E BROWNING  ST.,1,,41.88512413828098,-87.62989706945973
E BROWNING AV,418,,41.87771173154653,-87.6279518443068
E BROWNING AVE,3316,,41.88459361931851,-87.63284381584197
E BURTON PL,14,,41.881660323051186,-87.62848536072009
E Banks St,1,,41.87344056540339,-87.6222274002729
E Bellevue Pl,1,,41.884048520432145,-87.62663096330684
E Benton PL,1,,41.88511163458189,-87.6224541159808
E CARGO RD,3,,41.8822672595343,-87.62305973343273
E CARVER PLZ,52,,41.88204942923339,-87.6261971845648
E CARVER PZ,9,,41.880472227564304,-87.62474566720886
E CEDAR ST,341,,41.87127210210586,-87.62218258481603
E CERMAK RD,1123,,41.88553687055491,-87.63921505433932
E CHELTENHAM DR,53,,41.8846163350113,-87.63722260265054
E CHELTENHAM PL,983,,41.87480237708519,-87.62492983487417
E CHESTNUT ST,2161,,41.87131519792097,-87.62344065951763
E CHICAGO AV,233,,41.88474268355916,-87.62965064532479
E CHICAGO AVE,4916,,41.86822771743434,-87.6340592373365
E CHICAGO RIVER,16,,41.88043853836752,-87.62017627643945
E CONGRESS DR,124,,41.88073627054034,-87.63460392837872
E CONGRESS PKWY,598,,41.880780114062,-87.62900029240569
E CONGRESS PW,46,,41.88369690790303,-87.63766038722346
E CULLERTON ST,705,,41.883320558050045,-87.62897466842648
E Cedar St,2,,41.88735984007718,-87.63296255667923
E Chestnut St,3,,41.88075243786268,-87.6211594378898
E Chicago Ave,16,,41.87015019455982,-87.62105543025527
E Chicago ave,1,,41.88185771444602,-87.6384432588179
E Cullerton St,3,,41.87411927133894,-87.6256365582271
E Cullerton st,2,,41.869447012029376,-87.62815659079648
E DELAWARE PL,2311,,41.87501766113906,-87.62738168964465
E DIVISION ST,336,,41.86901484067625,-87.62236926387696
E DR MARTIN LUTHER KING DR JR XR,1,,41.887569779383554,-87.6204224428943
E DREXEL SQ DR,17,,41.88309303663486,-87.63719827519739
E DREXEL SQUARE DR,283,,41.88326526391858,-87.63930826167083
E Delaware PL,1,,41.86854247103059,-87.633327795617
E Delaware Pl,4,,41.87787286380809,-87.62439185164385
E Division St,1,,41.881765907532134,-87.63088194587247
E EASTGATE PL,67,,41.873572533325635,-87.61985750999685
E ELM ST,461,,41.876623626044726,-87.6307722595134
E ERIE ST,2032,,41.871372476423836,-87.62390380902501
E Eastgate PL,1,,41.88197364451563,-87.63538460774423
E Elm St,1,,41.86974762091232,-87.6261900139585
E Elm st,1,,41.881190224285625,-87.63433480946004
E Erie St,5,,41.88711727124501,-87.63677884216439
E Erie st,1,,41.87674669602085,-87.62092768159665
E FINSBURY CT,1,,41.87649454633853,-87.62702948104672
E FOREMAN DR,9,,41.87605188795926,-87.63431569595303
E GARFIELD BL,213,,41.8877795529592,-87.63161331987371
E GARFIELD BLVD,4551,,41.88598198407359,-87.63520090788218
E GARFIELD BV,92,,41.87236209408051,-87.63917731834232
E GARFIELD DR,3,,41.881133336507524,-87.63242947312553
E GOETHE ST,120,,41.88538716499679,-87.63033580186617
E GRAND AV,574,,41.8874638685583,-87.63608948968594
E GRAND AVE,7845,,41.885472463359115,-87.62426806294417
E GROVELAND PARK,65,,41.883518436892885,-87.62290433543767
E GROVELAND PK,2,,41.88332047981886,-87.62727559356738
E Grand AVE,1,,41.87072489755365,-87.63914947641018
E Grand AVe,1,,41.88651695695632,-87.62746699370959
E Grand Ave,33,,41.88403074581953,-87.63016955296975
E Grand ave,5,,41.87044616377925,-87.63729628415595
E HADDOCK PL,7,,41.881811305744584,-87.63119388210201
E HARPER CT,42,,41.87211049453401,-87.62996810906517
E HARRISON ST,500,,41.869384178741505,-87.62816057196171
E HAYES DR,328,,41.87347986808871,-87.62384881798727
E HUBBARD ST,620,,41.87430723917848,-87.63069559701837
E HURON ST,3920,,41.86833241079817,-87.63835106224411
E HYDE PARK BL,107,,41.875949871128135,-87.63020122330566
E HYDE PARK BLVD,2417,,41.88010041096239,-87.63396674842582
E HYDE PARK BV,107,,41.88199963772254,-87.62259755205622
E Hubbard St,2,,41.88369701977787,-87.63900762349303
E Huron St,8,,41.87771013894516,-87.63770139643164
E Huron st,1,,41.87294090031725,-87.62006674813466
E Hyde Park Blvd,12,,41.87094991085803,-87.62982223693098
E IDA B WELLS DR,28,,41.880463114686364,-87.62575070058912
E ILLINOIS ST,3202,,41.87929297366974,-87.63960458305162
E Illinois St,18,,41.874629226164885,-87.62944576713231
E Illinois st,4,,41.8698573299829,-87.63278746137581
E JACKSON BL,85,,41.86876406217583,-87.6382284300569
E JACKSON BLVD,2538,,41.87603846552403,-87.63714568491915
E JACKSON BV,145,,41.87945081696523,-87.62601070061726
E JACKSON DR,250,,41.88411173398219,-87.6357969951151
E Jackson BLVD,1,,41.871449651645186,-87.63770864319332
E Jackson Blvd,4,,41.880828604990874,-87.62567048547027
E KENSINGTON AV,122,,41.86873172289651,-87.62107575507513
E KENSINGTON AVE,1045,,41.86913942567303,-87.62897407329397
E KINZIE ST,82,,41.882281210389024,-87.62238061752508
E LA SALLE DR,29,,41.88238173864265,-87.62376543833861
E LAKE LOWER ST,3,,41.87488900385086,-87.62350349772507
E LAKE SHORE DR,236,,41.8697022969277,-87.6219036668788
E LAKE ST,2382,,41.87905184752308,-87.62345404460075
E LOWER HUBBARD ST,5,,41.87714636569037,-87.62692844609607
E LOWER ILLINOIS ST,29,,41.878628053218726,-87.62516820956489
E LOWER NORTH WATER ST,60,,41.869732599640614,-87.63859295832019
E LOWER RANDOLPH ST,85,,41.873042064680206,-87.63660910639774
E LOWER SOUTH WATER ST,18,,41.885535671331844,-87.63541572025284
E LOWER WACKER DR,890,,41.887617305116386,-87.63306208416458
E LOWER WACKER LSD ER NB,1,,41.871742358313774,-87.62400602985716
E LOWER WACKER PL,46,,41.88127415551002,-87.62983608567095
E Lake St,6,,41.87920727101876,-87.62541596443455
E Lake st,1,,41.87266909482663,-87.61987332167887
E Lower WACKER DR,1,,41.887595863242936,-87.62679348627306
E MADISON AVENUE PARK,262,MADISON,41.87552884901858,-87.62968943515138
E MADISON AVENUE PK,6,MADISON,41.87298196817958,-87.64268094995589
E MADISON PK,10,MADISON,41.87669165777022,-87.63404154086523
E MADISON ST,1564,MADISON,41.88890345010817,-87.62875061860468
E MARQUETTE DR,88,,41.882954130424004,-87.63129013331104
E MARQUETTE RD,3477,,41.87501869985094,-87.6323792247403
E MC FETRIDGE DR,268,,41.88785299127473,-87.63899781617175
E MC FETRIDGE SD,5,,41.88544062992245,-87.62822649182856
E MCFETRIDGE DR,94,,41.876872308383795,-87.6252948467917
E MIDWAY PLAISANC,1,,41.8778333788285,-87.62233153523837
E MIDWAY PLAISANCE,373,,41.88611403728023,-87.63136558146253
E MIDWAY PLAISANCE DR,1,,41.87363655594471,-87.62795299342814
E MIDWAY PLAISANCE N,5,,41.88634726691234,-87.6355867562199
E MONROE DR,561,,41.88055933167127,-87.62716879559815
E MONROE ST,2345,,41.88276226044831,-87.63716864629745
E MORGAN DR,67,,41.88241649929365,-87.6216193495867
E MUSEUM DR,103,,41.87169366217741,-87.63504913350152
E Madison ST,1,MADISON,41.89096590188083,-87.63967446094581
E Madison St,1,MADISON,41.88862570186739,-87.63344844287104
E Marquette Rd,2,,41.87304462148807,-87.62238500197455
E Monroe St,6,,41.87700610510006,-87.62950365292141
E NORTH AV,12,,41.875284667388,-87.62794098297131
E NORTH AVE,38,,41.871370477451705,-87.63197836926697
E NORTH WATER ST,1189,,41.88748824644671,-87.63463733134598
E North Water St,1,,41.88123473329083,-87.63329619871551
E OAK ST,1561,,41.883569462513734,-87.63718252678564
E OAKWOOD BL,22,,41.88749642090158,-87.63072420917233
E OAKWOOD BLVD,1373,,41.872821009266936,-87.63833006505341
E OAKWOOD BV,166,,41.87149515810175,-87.62940452102889
E OHIO ST,6138,,41.87484006352863,-87.62322233268235
E OHIO St,1,,41.87671775047324,-87.63482571454826
E OHIO st,1,,41.88044289973208,-87.62566445566229
E ONTARIO ST,3582,,41.87144083815802,-87.63644761567424
E Oak St,12,,41.86883342853867,-87.62507195969869
E Oak st,2,,41.881376090552436,-87.630307382485
E Oakwood Blvd,3,,41.88498340897939,-87.623686596941
E Ohio St,33,,41.879807087287936,-87.62243457438974
E Ohio st,2,,41.87221682420074,-87.63756160761204
E Ontario St,14,,41.87349499223034,-87.63865826287822
E Ontario st,1,,41.878723390560026,-87.62106788615411
E PARK PL,31,,41.86888687081338,-87.6373578017198
E PAVILION PLAZA DR,2,,41.87714398056567,-87.62112249964945
E PEARSON ST,1352,,41.874423122099536,-87.62965530382624
E PERSHING RD,5540,,41.86893145718101,-87.63683313598077
E POOL DR,1,,41.88783260245918,-87.62049762607128
E Pearson St,2,,41.86819879961869,-87.62076376429154
E RAINEY DR,38,,41.88088239875631,-87.6224416341096
E RANDOLPH ST,7011,,41.87719479711268,-87.62948807942841
E RANDOLPH SUB ST,2,,41.877876931605144,-87.62646271484908
E RIVER DR,8,,41.87089302509513,-87.63920052820255
E RIVERWALK S,89,,41.87425859883183,-87.62570638474527
E ROCHDALE PL,11,,41.87213706904246,-87.6263313513335
E ROOSEVELT DR,44,,41.88749824092215,-87.63792198568422
E ROOSEVELT RD,3176,,41.881552042364504,-87.63092499561391
E Randolph ST,2,,41.88546284508755,-87.63625700421106
E Randolph St,66,,41.881952519044525,-87.62303769420704
E Randolph st,5,,41.886992284389486,-87.6261350394342
E Rochdale Pl,1,,41.878043495280174,-87.62744305519598
E Roosevelt Rd,1,,41.88547809968958,-87.62838780506722
E SCHILLER ST,90,,41.86870774119394,-87.62118102608986
E SCOTT ST,363,,41.88189053502064,-87.62626973228446
E SOLIDARITY DR,322,,41.87241350304796,-87.62662229059535
E SOUTH SHORE DR,33,,41.875977288113084,-87.62677534045918
E SOUTH WATER RAMP,4,,41.87023186060616,-87.62664309390794
E SOUTH WATER ST,655,,41.88808827451542,-87.63883575922279
E STATE ST,1,STATE,41.89222448368442,-87.62970684078553
E STEPHEN A DOUGLAS DR,50,,41.88551506900675,-87.62415229031883
E STEVENSON EXPY IB,1,,41.87944032521974,-87.62503101581498
E STEVENSON LSD ER SB,4,,41.88567031122603,-87.63171719356698
E SUPERIOR ST,2016,,41.87464066323127,-87.62644813228873
E Scott St,1,,41.88425691883883,-87.62455429730447
E South Water St,4,,41.884056272977176,-87.63108833370374
E Superior ST,1,,41.8844566843235,-87.63739581889259
E Superior St,6,,41.87898978195922,-87.63968482679005
E Superior st,1,,41.87459171659801,-87.63247076930257
E VAN BUREN ST,361,,41.87602345383219,-87.6258906558662
E WACKER DR,5249,,41.87587116202541,-87.63082612754755
E WACKER PL,227,,41.87285088261749,-87.63233496416741
E WACKER RAMP,99,,41.872645392545266,-87.63833608152463
E WACKER RAMP ER,8,,41.88016897186763,-87.6264357440289
E WACKER SUB DR,6,,41.880489806920195,-87.63053011912399
E WALDRON DR,87,,41.87569571560359,-87.62253332700857
E WALTON PL,17,,41.87848163570273,-87.63021636244741
E WALTON ST,1912,,41.868612841316136,-87.63297504344747
E WASHINGTON ST,1598,,41.87570391237572,-87.63182354438206
E WATERSIDE DR,190,,41.87970344738455,-87.62912794906546
E WOODLAND PARK,403,,41.88025810185587,-87.62450233476916
E WOODLAND PK,21,,41.88435971477433,-87.62543753847547
E Wacker Dr,7,,41.887210473919104,-87.63943534834648
E Wacker PL,1,,41.872015559713674,-87.63964874250044
E Wacker pl,1,,41.8810494942831,-87.621839389021
E Walton St,3,,41.872969645931526,-87.62125930910408
E Washington St,6,,41.86930534780579,-87.62111127946389
E Waterside Dr,2,,41.8751324537448,-87.63777158343102
E chicago ave,1,,41.87781743518373,-87.6346644686456
E erie st,3,,41.87379745803924,-87.63365420070147
E grand ave,2,,41.88416051795666,-87.62901677446649
E huron st,1,,41.87432615398313,-87.62759332433379
E illinois st,6,,41.88242301348447,-87.63434751998533
E oak st,1,,41.87637098203051,-87.63736227813327
E oakwood blvd,1,,41.8717229869907,-87.62617764292071
E ohio st,5,,41.871728766953915,-87.62929673232667
E randolph st,4,,41.882280925234454,-87.63766246153811
E wacker dr,1,,41.87944624439258,-87.63466874432598
LEXINGTON CIRCLE,1,,41.88735853750475,-87.6301290870656
LORENZ,1,,41.88421985099551,-87.62879546915688
N ABERDEEN ST,916,,41.8689682506571,-87.62713697248812
N ADA ST,1855,,41.887128066844134,-87.62776776359708
N ADA St,1,,41.88448377718854,-87.62211587073304
N ADDISON ST JFK,6,,41.872661595438984,-87.63555910320184
N ALBANY AV,887,,41.880319619777026,-87.63157943060386
N ALBANY AVE,8557,,41.88489722605734,-87.62179953753204
N ALBANY DR,2,,41.87516842758606,-87.63506258882052
N ALBANY STREET,1,,41.88371051030488,-87.63430387928904
N ALGONQUIN AVE,62,,41.88455228637028,-87.63132523492703
N ALLEN AV,44,,41.88145099798583,-87.6378892937233
N ALLEN AVE,492,,41.88057718649353,-87.63076464642526
N ALTA VISTA TER,64,,41.879832169263516,-87.6364397158451
N ALTA VISTA TR,2,,41.882837474898885,-87.62254405844914
N ANCHOR DR,7,,41.87243479600182,-87.6378857088896
N ANTHON AV,2,,41.86857277172093,-87.62696056999114
N ANTHON AVE,33,,41.880241880721776,-87.62886605174572
N ARMITAGE AV JFK ER,1,,41.87273894192232,-87.6319818800819
N ARMITAGE AV JFK XR,1,,41.879989526703724,-87.62986466282283
N ARMOUR ST,562,,41.8878557104043,-87.63707120494887
N ARTESIAN AV,666,,41.88200289108096,-87.63171362463791
N ARTESIAN AVE,6725,,41.87666399229852,-87.62544804468683
N ASHLAND AV,2275,,41.88194872302649,-87.61997488012597
N ASHLAND AVE,23758,,41.87066788578909,-87.63771780701232
N ASHLAND BL,90,,41.88258677634258,-87.62823226165987
N ASHLAND BLVD,2449,,41.8735832133312,-87.63821161262022
N ASTOR ST,705,,41.86981316499193,-87.62191618250672
N AUSTIN AV,695,,41.87193734649438,-87.6333325687577
N AUSTIN AVE,7247,,41.87263312804454,-87.63270007388337
N AUSTIN BL,261,,41.869488476854926,-87.62941880418184
N AUSTIN BLVD,3762,,41.869452251271845,-87.62379286984356
N AVERS AV,1221,,41.87277424163821,-87.62899976170792
N AVERS AVE,14207,,41.885701581751235,-87.62678245261905
N AVONDALE  AVE,1,,41.87875915573103,-87.63331332493769
N AVONDALE AV,137,,41.874760038261165,-87.62641026089604
N AVONDALE AVE,1501,,41.88798278722442,-87.62656321620301
N Aberdeen St,7,,41.879255668347405,-87.62518698979522
N Aberdeen st,2,,41.87740411224568,-87.63859715314798
N Ada st,1,,41.87934593631756,-87.62064749430989
N Albany Ave,14,,41.871606058847156,-87.6259999021836
N Albany ave,1,,41.87211867377319,-87.62908344631055
N Allen Ave,3,,41.87003352899294,-87.63079258127483
N Armour St,1,,41.88322326657791,-87.63284856951522
N Artesian AVE,1,,41.88139823448975,-87.62389100078421
N Artesian Ave,18,,41.88664355638959,-87.6351071583629
N Artesian ave,1,,41.87608631831619,-87.6367516797334
N Ashland Ave,91,,41.88794967004317,-87.62125998064151
N Ashland Blvd,9,,41.87889914260561,-87.62295933411248
N Ashland ave,4,,41.87851915954545,-87.62732828623994
N Astor St,1,,41.869882488642325,-87.62469459159007
N Austin Ave,3,,41.870654269672706,-87.62327864739495
N Avers Ave,7,,41.88374056175341,-87.62562510604515
N Avondale Ave,2,,41.8688232076105,-87.63373743288109
N Avondale ave,1,,41.87336225139822,-87.63259727185057
N BAGGOT CT,1,,41.86985285493528,-87.62106084353938
N BAY CT,8,,41.87917604481425,-87.63368951378685
N BEACON ST,1895,,41.87603963034149,-87.63085594918991
N BEAUBIEN CT,25,,41.880111886667216,-87.62948641144607
N BELL AV,318,,41.886487839464294,-87.62986073034189
N BELL AVE,4217,,41.88794316029647,-87.6227715008451
N BELMONT AV JFK,1,,41.87227021028715,-87.62118809570713
N BELMONT AV LSD,2,,41.870427327957714,-87.62345100583018
N BELMONT AV LSD ER,1,,41.87571246586953,-87.6222405135911
N BELMONT HARBOR ACCESS RD,9,,41.88546113380215,-87.62368149199764
N BELMONT HARBOR DR,151,,41.883900608726144,-87.63370641721804
N BERNARD ST,4327,,41.86971838566103,-87.6317403964247
N BESLY CT,52,,41.87157049029973,-87.62590097822195
N BESSIE COLEMAN DR,97,,41.87502199453076,-87.6202877959828
N BINGHAM ST,483,,41.88091944154691,-87.62335038872732
N BISHOP ST,416,,41.87075049345484,-87.62255971035455
N BISSELL ST,1301,,41.88655514381027,-87.63005876162363
N BOSWORTH AV,493,,41.88022505875502,-87.62450380398194
N BOSWORTH AVE,5102,,41.87159677254521,-87.62974867847073
N BOWMANVILLE AV,9,,41.87607326055545,-87.63687252015676
N BOWMANVILLE AVE,113,,41.87545068844583,-87.6384365538123
N BREAKWATER ACCESS,50,,41.86861623813899,-87.6370966742169
N BROADWAY,36058,,41.887362302231786,-87.6288094092821
N BRYN MAWR AV JFK,1,,41.88741644322307,-87.6311500424334
N BRYN MAWR AV LSD XR,1,,41.87433632266171,-87.62967716274319
N BURLING ST,4837,,41.87689023377266,-87.63768670631477
N BUSSE AV,1,,41.88091652629381,-87.63547923634981
N BUSSE AVE,6,,41.88049175909796,-87.62679597815205
